TIMESTAMP;UUID;ARRITMIA;CPU;RAM;DISCO;BATERIA;QTD_TAREFAS;TAREFAS
2025-12-01 12:16;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;true;17.3;83.1;43.0;99.0;4;"task_monitor_heartbeat
2025-12-01 12:16:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;15.2;83.1;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:16:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;5.0;82.4;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:16:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;12.1;76.4;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:16:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;8.9;77.9;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:16:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;16.5;79.0;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;10.2;72.7;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;18.3;72.4;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;17.9;70.4;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;7.2;75.5;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;15.1;77.8;43.0;98.9;2;"task_monitor_heartbeat
2025-12-01 12:17:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;7.9;79.8;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;true;16.4;82.8;43.1;98.9;4;"task_monitor_heartbeat
2025-12-01 12:18:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;17.3;83.3;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;10.6;80.8;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;8.7;77.7;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;6.2;81.2;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;15.4;77.9;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:19;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;11.7;73.7;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:19:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;16.6;80.7;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:19:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;17.4;72.2;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:19:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;12.7;83.1;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:19:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;7.4;74.0;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:19:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;10.6;76.1;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;12.6;71.5;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;9.9;73.9;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;10.7;72.6;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;18.2;70.3;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;11.1;83.3;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;7.3;75.0;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:21;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;17.6;79.4;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:21:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;6.6;79.3;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:21:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;true;15.2;72.0;43.1;98.7;4;"task_monitor_heartbeat
2025-12-01 12:21:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;5.5;74.7;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:21:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;16.7;76.7;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:21:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;11.4;82.1;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;6.2;75.2;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;14.9;73.0;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;11.4;91.4;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;14.9;70.4;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;6.1;80.5;43.1;98.6;2;"task_monitor_heartbeat
2025-12-01 12:22:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;14.6;78.5;43.1;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;13.6;78.4;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;14.4;72.7;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;9.3;76.4;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;13.5;78.8;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;18.9;77.0;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;true;8.1;74.6;43.2;98.6;4;"task_monitor_heartbeat
2025-12-01 12:24;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;15.3;74.9;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:24:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;10.1;79.7;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:24:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;12.9;74.5;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:24:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;12.9;72.3;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:24:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;6.8;79.0;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:24:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;17.8;79.1;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;6.9;74.1;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;13.9;79.7;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;7.1;75.6;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;5.6;81.5;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;5.0;75.0;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;18.0;81.5;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:26;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;14.9;78.1;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:26:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;15.4;72.3;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:26:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;14.8;80.7;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:26:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;15.6;74.1;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:26:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;17.6;73.2;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:26:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;17.2;71.8;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;8.0;80.5;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;16.6;76.9;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;9.7;71.9;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;true;15.0;76.1;43.3;98.4;4;"task_monitor_heartbeat
2025-12-01 12:27:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;14.1;70.5;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:27:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;7.0;83.4;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;18.6;82.4;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;11.3;72.5;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;5.2;74.5;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;9.6;83.6;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;true;14.1;73.1;43.3;98.3;4;"task_monitor_heartbeat
2025-12-01 12:28:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;13.9;84.0;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:29;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;5.5;71.2;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:29:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;11.1;78.7;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:29:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;8.5;75.0;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:29:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;11.8;80.6;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:29:40;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;16.1;70.2;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:29:50;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;18.5;75.6;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;9.6;73.9;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:30:10;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;5.8;71.8;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:30:20;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;5.2;73.8;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:30:30;5a83fe84-3d16-44ed-9dd0-9c21b35a2271;false;9.0;77.6;43.3;98.2;2;"task_monitor_heartbeat
