TIMESTAMP;UUID;ARRITMIA;CPU;RAM;DISCO;BATERIA;QTD_TAREFAS;TAREFAS
2025-12-01 12:06:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.8;75.9;42.8;99.6;2;"task_monitor_heartbeat
2025-12-01 12:06:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;9.4;75.0;42.8;99.6;4;"task_monitor_heartbeat
2025-12-01 12:07;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.5;79.6;42.8;99.6;2;"task_monitor_heartbeat
2025-12-01 12:07:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.7;79.8;42.8;99.6;2;"task_monitor_heartbeat
2025-12-01 12:07:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.4;81.6;42.8;99.6;2;"task_monitor_heartbeat
2025-12-01 12:07:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.4;73.3;42.8;99.6;2;"task_monitor_heartbeat
2025-12-01 12:07:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.0;79.3;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:07:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.9;79.2;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:08;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.7;78.0;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:08:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.1;78.8;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:08:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.3;81.9;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:08:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.7;74.2;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:08:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.8;74.1;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:08:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.5;71.1;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:09;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.1;76.3;42.8;99.5;2;"task_monitor_heartbeat
2025-12-01 12:09:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.4;70.4;42.9;99.5;2;"task_monitor_heartbeat
2025-12-01 12:09:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.6;72.1;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:09:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.7;73.3;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:09:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.2;73.0;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:09:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.6;78.9;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.4;83.8;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:10:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.3;78.9;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:10:20;680fab1b-5333-4caa-970b-091a484dcf7d;true;9.8;76.0;42.9;99.4;4;"task_monitor_heartbeat
2025-12-01 12:10:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.1;81.2;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:10:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.4;74.9;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:10:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.9;81.4;42.9;99.4;2;"task_monitor_heartbeat
2025-12-01 12:11;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.4;79.0;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:11:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.4;73.2;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:11:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.3;79.5;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:11:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.9;78.6;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:11:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.1;80.5;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:11:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.1;79.2;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:12;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.3;76.0;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:12:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.9;82.7;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:12:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.2;71.6;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:12:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.8;76.6;42.9;99.3;2;"task_monitor_heartbeat
2025-12-01 12:12:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.5;83.5;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:12:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.6;72.9;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:13;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.3;73.0;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:13:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.4;82.3;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:13:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.8;72.5;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:13:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.9;77.3;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:13:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.5;74.5;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:13:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.4;81.4;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:14;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.6;80.0;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:14:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.8;81.8;42.9;99.2;2;"task_monitor_heartbeat
2025-12-01 12:14:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.8;77.2;42.9;99.1;2;"task_monitor_heartbeat
2025-12-01 12:14:30;680fab1b-5333-4caa-970b-091a484dcf7d;true;6.6;77.1;42.9;99.1;4;"task_monitor_heartbeat
2025-12-01 12:14:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.1;81.5;42.9;99.1;2;"task_monitor_heartbeat
2025-12-01 12:14:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.5;77.2;42.9;99.1;2;"task_monitor_heartbeat
2025-12-01 12:15;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.6;76.0;42.9;99.1;2;"task_monitor_heartbeat
2025-12-01 12:15:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.8;78.9;42.9;99.1;2;"task_monitor_heartbeat
2025-12-01 12:15:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.3;82.7;43.0;99.1;2;"task_monitor_heartbeat
2025-12-01 12:15:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.5;79.9;43.0;99.1;2;"task_monitor_heartbeat
2025-12-01 12:15:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;19.0;70.2;43.0;99.1;2;"task_monitor_heartbeat
2025-12-01 12:15:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.4;75.9;43.0;99.1;2;"task_monitor_heartbeat
2025-12-01 12:16;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.3;78.8;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:16:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.4;78.5;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:16:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.3;75.2;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:16:30;680fab1b-5333-4caa-970b-091a484dcf7d;true;12.1;77.1;43.0;99.0;4;"task_monitor_heartbeat
2025-12-01 12:16:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.2;76.9;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:16:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.3;75.0;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.4;82.8;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.7;75.1;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.7;74.8;43.0;99.0;2;"task_monitor_heartbeat
2025-12-01 12:17:30;680fab1b-5333-4caa-970b-091a484dcf7d;true;11.9;72.9;43.0;99.0;4;"task_monitor_heartbeat
2025-12-01 12:17:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.3;80.1;43.0;98.9;2;"task_monitor_heartbeat
2025-12-01 12:17:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;13.2;76.6;43.0;98.9;4;"task_monitor_heartbeat
2025-12-01 12:18;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.5;83.0;43.0;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.1;79.7;43.0;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.9;81.2;43.0;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.6;78.0;43.0;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.3;71.3;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:18:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.0;78.5;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:19;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.4;82.5;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:19:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.9;75.2;43.1;98.9;2;"task_monitor_heartbeat
2025-12-01 12:19:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.9;76.6;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:19:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.3;76.3;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:19:40;680fab1b-5333-4caa-970b-091a484dcf7d;true;13.4;77.2;43.1;98.8;4;"task_monitor_heartbeat
2025-12-01 12:19:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.7;74.6;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.7;72.4;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;8.7;81.8;43.1;98.8;4;"task_monitor_heartbeat
2025-12-01 12:20:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.5;70.2;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.1;82.3;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.5;81.0;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:20:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.2;77.4;43.1;98.8;2;"task_monitor_heartbeat
2025-12-01 12:21;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.9;77.8;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:21:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;5.6;76.2;43.1;98.7;4;"task_monitor_heartbeat
2025-12-01 12:21:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.2;80.2;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:21:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.4;78.1;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:21:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.1;74.2;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:21:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.8;77.6;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.6;75.8;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.8;75.9;43.1;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.3;76.0;43.2;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.9;74.0;43.2;98.7;2;"task_monitor_heartbeat
2025-12-01 12:22:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.0;82.5;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:22:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;19.0;82.0;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.0;81.8;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.2;72.2;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.4;83.5;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.0;83.5;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.9;79.5;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:23:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;12.0;72.6;43.2;98.6;4;"task_monitor_heartbeat
2025-12-01 12:24;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.2;78.8;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:24:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.4;74.7;43.2;98.6;2;"task_monitor_heartbeat
2025-12-01 12:24:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.0;82.8;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:24:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.5;70.6;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:24:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.7;78.1;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:24:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.5;74.7;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.8;79.0;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.5;80.5;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.2;73.9;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.9;76.3;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.9;75.9;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:25:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.7;82.9;43.2;98.5;2;"task_monitor_heartbeat
2025-12-01 12:26;680fab1b-5333-4caa-970b-091a484dcf7d;true;17.5;80.2;43.2;98.4;4;"task_monitor_heartbeat
2025-12-01 12:26:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.0;73.0;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:26:20;680fab1b-5333-4caa-970b-091a484dcf7d;true;9.6;75.7;43.2;98.4;4;"task_monitor_heartbeat
2025-12-01 12:26:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.1;83.4;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:26:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.7;83.0;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:26:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.1;71.7;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.7;78.9;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.2;82.3;43.2;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.3;82.4;43.3;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.6;79.4;43.3;98.4;2;"task_monitor_heartbeat
2025-12-01 12:27:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.7;71.7;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:27:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;16.3;79.4;43.3;98.3;4;"task_monitor_heartbeat
2025-12-01 12:28;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.5;80.2;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;6.7;83.8;43.3;98.3;4;"task_monitor_heartbeat
2025-12-01 12:28:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.0;72.7;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.8;74.9;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.2;82.3;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:28:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.8;74.9;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:29;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.0;83.5;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:29:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.4;75.5;43.3;98.3;2;"task_monitor_heartbeat
2025-12-01 12:29:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.2;83.1;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:29:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.4;83.4;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:29:40;680fab1b-5333-4caa-970b-091a484dcf7d;true;14.1;72.9;43.3;98.2;4;"task_monitor_heartbeat
2025-12-01 12:29:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.6;81.1;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.9;83.7;43.3;98.2;2;"task_monitor_heartbeat
2025-12-01 12:30:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;13.3;72.0;43.4;98.2;4;"task_monitor_heartbeat
2025-12-01 12:30:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.5;70.8;43.4;98.2;2;"task_monitor_heartbeat
2025-12-01 12:30:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.8;73.8;43.4;98.2;2;"task_monitor_heartbeat
2025-12-01 12:30:40;680fab1b-5333-4caa-970b-091a484dcf7d;true;13.5;78.3;43.4;98.2;4;"task_monitor_heartbeat
2025-12-01 12:30:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.4;74.7;43.4;98.2;2;"task_monitor_heartbeat
2025-12-01 12:31;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.9;74.8;43.4;98.1;2;"task_monitor_heartbeat
2025-12-01 12:31:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.7;82.3;43.4;98.1;2;"task_monitor_heartbeat
2025-12-01 12:31:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.8;79.4;43.4;98.1;2;"task_monitor_heartbeat
2025-12-01 12:31:30;680fab1b-5333-4caa-970b-091a484dcf7d;true;14.4;71.1;43.4;98.1;4;"task_monitor_heartbeat
2025-12-01 12:31:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.5;76.7;43.4;98.1;2;"task_monitor_heartbeat
2025-12-01 12:31:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;10.0;78.5;43.5;98.1;4;"task_monitor_heartbeat
2025-12-01 12:32;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.2;71.2;43.5;98.1;2;"task_monitor_heartbeat
2025-12-01 12:32:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.1;74.8;43.5;98.1;2;"task_monitor_heartbeat
2025-12-01 12:32:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.3;78.3;43.5;98.1;2;"task_monitor_heartbeat
2025-12-01 12:32:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.1;75.4;43.5;98.1;2;"task_monitor_heartbeat
